regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-05;5;282123;14703;138;213;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-06;5;282123;14781;78;213;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-07;6;282123;14782;1;215;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-08;6;282123;14781;-1;215;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-09;6;282123;14925;144;217;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-10;6;282123;15445;520;218;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-11;6;282123;15555;110;223;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-12;6;282123;15594;39;224;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-13;6;282123;15644;50;226;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-14;7;282123;15652;8;226;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-15;7;282123;15658;6;226;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-16;7;282123;15682;24;226;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-17;7;282123;15690;8;231;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-18;7;282123;15742;52;232;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-19;7;282123;15825;83;236;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-20;7;282123;16004;179;237;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-21;8;282123;16006;2;238;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-22;8;282123;16013;7;240;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-23;8;282123;16263;250;246;6;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-24;8;282123;16439;176;249;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-25;8;282123;16531;92;250;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-26;8;282123;16562;31;250;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-27;8;282123;16884;322;252;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-02-28;9;282123;16938;54;253;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-01;9;282123;17118;180;253;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-02;9;282123;17257;139;257;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-03;9;282123;17382;125;257;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-04;9;282123;17750;368;261;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-05;9;282123;17823;73;266;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-06;9;282123;18132;309;266;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-07;10;282123;18189;57;266;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-08;10;282123;18204;15;268;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-09;10;282123;18613;409;275;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-10;10;282123;18695;82;279;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-11;10;282123;18916;221;286;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-12;10;282123;19355;439;288;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-13;10;282123;19543;188;295;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-14;11;282123;19550;7;297;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-15;11;282123;19550;0;298;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-16;11;282123;19752;202;303;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-17;11;282123;20018;266;311;8;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-18;11;282123;20189;171;311;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-19;11;282123;20320;131;320;9;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-20;11;282123;20677;357;330;10;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-21;12;282123;20683;6;332;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-22;12;282123;20688;5;338;6;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-23;12;282123;20902;214;339;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-24;12;282123;21544;642;355;16;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-25;12;282123;21607;63;355;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-26;12;282123;21635;28;360;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-27;12;282123;22080;445;370;10;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-28;13;282123;22085;5;377;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-29;13;282123;22076;-9;377;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-30;13;282123;22379;303;389;12;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-03-31;13;282123;22714;335;393;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-01;13;282123;23019;305;400;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-02;13;282123;23320;301;404;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-03;13;282123;23326;6;407;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-04;14;282123;23326;0;407;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-05;14;282123;23323;-3;409;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-06;14;282123;23697;374;433;24;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-07;14;282123;23991;294;440;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-08;14;282123;24048;57;445;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-09;14;282123;24243;195;451;6;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-10;14;282123;24543;300;452;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-11;15;282123;24544;1;452;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-12;15;282123;24546;2;456;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-13;15;282123;24863;317;471;15;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-14;15;282123;25074;211;475;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-15;15;282123;25204;130;477;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-16;15;282123;25287;83;481;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-17;15;282123;25408;121;486;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-18;16;282123;25412;4;491;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-19;16;282123;25415;3;492;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-20;16;282123;25727;312;501;9;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-21;16;282123;25936;209;508;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-22;16;282123;25963;27;509;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-23;16;282123;26341;378;514;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-24;16;282123;26565;224;525;11;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-25;17;282123;26564;-1;527;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-26;17;282123;26578;14;529;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-27;17;282123;26767;189;536;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-28;17;282123;27016;249;538;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-29;17;282123;27106;90;541;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-04-30;17;282123;27196;90;542;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-01;17;282123;27279;83;550;8;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-02;18;282123;27281;2;550;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-03;18;282123;27191;-90;550;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-04;18;282123;27439;248;562;12;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-05;18;282123;27885;446;569;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-06;18;282123;27951;66;578;9;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-07;18;282123;28041;90;584;6;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-08;18;282123;28233;192;587;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-09;19;282123;28233;0;588;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-10;19;282123;28237;4;589;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-11;19;282123;28430;193;596;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-12;19;282123;28574;144;605;9;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-13;19;282123;28783;209;612;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-14;19;282123;28913;130;617;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-15;19;282123;28978;65;620;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-16;20;282123;28980;2;620;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-17;20;282123;28984;4;620;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-18;20;282123;29030;46;622;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-19;20;282123;29291;261;635;13;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-20;20;282123;29421;130;638;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-21;20;282123;29552;131;641;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-22;20;282123;29642;90;645;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-23;21;282123;29646;4;645;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-24;21;282123;29650;4;646;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-25;21;282123;29941;291;651;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-26;21;282123;30103;162;656;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-27;21;282123;30166;63;659;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-28;21;282123;30187;21;661;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-29;21;282123;30285;98;664;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-30;22;282123;30293;8;666;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-05-31;22;282123;30303;10;666;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-01;22;282123;30610;307;671;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-02;22;282123;31074;464;676;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-03;22;282123;31210;136;682;6;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-04;22;282123;31211;1;683;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-05;22;282123;31265;54;687;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-06;23;282123;31265;0;688;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-07;23;282123;31440;175;690;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-08;23;282123;31534;94;697;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-09;23;282123;31799;265;698;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-10;23;282123;31828;29;699;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-11;23;282123;31869;41;702;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-12;23;282123;31890;21;707;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-13;24;282123;31892;2;708;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-14;24;282123;31908;16;708;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-15;24;282123;31908;0;708;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-16;24;282123;32596;688;722;14;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-17;24;282123;32711;115;725;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-18;24;282123;32824;113;729;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-19;24;282123;32928;104;730;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-20;25;282123;32931;3;730;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-21;25;282123;32940;9;731;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-22;25;282123;33136;196;736;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-23;25;282123;33311;175;738;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-24;25;282123;33614;303;739;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-25;25;282123;33693;79;744;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-26;25;282123;33764;71;745;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-27;26;282123;33765;1;745;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-28;26;282123;33765;0;745;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-29;26;282123;33957;192;752;7;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-06-30;26;282123;33979;22;753;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-01;26;282123;34003;24;755;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-02;26;282123;34054;51;760;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-03;26;282123;34280;226;761;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-04;27;282123;34280;0;762;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-05;27;282123;34284;4;763;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-06;27;282123;34579;295;767;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-07;27;282123;34835;256;770;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-08;27;282123;35034;199;771;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-09;27;282123;35170;136;775;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-10;27;282123;35302;132;780;5;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-11;28;282123;35302;0;780;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-12;28;282123;35302;0;780;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-13;28;282123;35516;214;784;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-14;28;282123;35902;386;787;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-15;28;282123;35930;28;788;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-16;28;282123;36034;104;788;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-17;28;282123;36483;449;790;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-18;29;282123;36484;1;791;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-19;29;282123;36486;2;791;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-20;29;282123;36509;23;793;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-21;29;282123;36559;50;794;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-22;29;282123;36825;266;797;3;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-23;29;282123;37436;611;798;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-24;29;282123;37458;22;802;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-25;30;282123;37488;30;802;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-26;30;282123;37498;10;802;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-27;30;282123;37528;30;804;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-28;30;282123;37582;54;805;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-29;30;282123;37620;38;806;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-30;30;282123;37657;37;807;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-07-31;30;282123;37690;33;807;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-01;31;282123;37698;8;807;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-02;31;282123;37725;27;807;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-03;31;282123;37789;64;809;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-04;31;282123;37859;70;809;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-05;31;282123;37924;65;813;4;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-06;31;282123;38029;105;812;-1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-07;31;282123;38109;80;813;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-08;32;282123;38118;9;813;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-09;32;282123;38118;0;814;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-10;32;282123;38226;108;814;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-11;32;282123;38337;111;814;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-12;32;282123;38379;42;816;2;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-13;32;282123;38429;50;817;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-14;32;282123;38476;47;817;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-15;33;282123;38481;5;817;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-16;33;282123;38483;2;818;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-17;33;282123;38511;28;818;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-18;33;282123;38588;77;818;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-19;33;282123;38675;87;819;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-20;33;282123;38728;53;820;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-21;33;282123;38772;44;821;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-22;34;282123;38776;4;821;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-23;34;282123;38777;1;821;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-24;34;282123;38798;21;821;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-25;34;282123;38823;25;821;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-26;34;282123;38925;102;821;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-27;34;282123;38998;73;821;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-28;34;282123;39057;59;821;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-29;35;282123;39097;40;821;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-30;35;282123;39125;28;821;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-08-31;35;282123;39249;124;822;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-01;35;282123;39310;61;822;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-02;35;282123;39368;58;822;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-03;35;282123;39391;23;822;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-04;35;282123;39410;19;822;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-05;36;282123;39441;31;822;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-06;36;282123;39452;11;822;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-07;36;282123;39534;82;822;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-08;36;282123;39537;3;822;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-09;36;282123;39586;49;822;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-10;36;282123;39686;100;823;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-11;36;282123;39773;87;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-12;37;282123;39809;36;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-13;37;282123;39810;1;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-14;37;282123;40047;237;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-15;37;282123;40059;12;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-16;37;282123;40072;13;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-17;37;282123;40146;74;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-18;37;282123;40252;106;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-19;38;282123;40255;3;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-20;38;282123;40258;3;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-21;38;282123;40259;1;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-22;38;282123;40286;27;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-23;38;282123;40347;61;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-24;38;282123;40363;16;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-25;38;282123;40447;84;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-26;39;282123;40474;27;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-27;39;282123;40474;0;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-28;39;282123;40505;31;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-29;39;282123;40508;3;823;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-09-30;39;282123;40540;32;824;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-01;39;282123;40574;34;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-02;39;282123;40618;44;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-03;40;282123;40639;21;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-04;40;282123;40639;0;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-05;40;282123;40699;60;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-06;40;282123;40711;12;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-07;40;282123;40718;7;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-08;40;282123;40759;41;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-09;40;282123;40775;16;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-10;41;282123;40777;2;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-11;41;282123;40778;1;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-12;41;282123;40784;6;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-13;41;282123;40783;-1;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-14;41;282123;40780;-3;824;0;;;0
