regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Sul;RS;;43;;;;15/08/2020;33;11377239;97445;2303;2647;16;;;
Sul;RS;;43;;;;16/08/2020;34;11377239;97877;432;2689;42;;;
Sul;RS;;43;;;;17/08/2020;34;11377239;98007;130;2744;55;;;
Sul;RS;;43;;;;18/08/2020;34;11377239;101217;3210;2822;78;;;
Sul;RS;;43;;;;19/08/2020;34;11377239;103891;2674;2881;59;;;
Sul;RS;;43;;;;20/08/2020;34;11377239;104068;177;2948;67;;;
Sul;RS;;43;;;;21/08/2020;34;11377239;104335;267;2993;45;;;
Sul;RS;;43;;;;22/08/2020;34;11377239;108839;4504;3046;53;;;
Sul;RS;;43;;;;23/08/2020;35;11377239;109873;1034;3062;16;;;
Sul;RS;;43;;;;24/08/2020;35;11377239;109953;80;3102;40;;;
Sul;RS;;43;;;;25/08/2020;35;11377239;112763;2810;3161;59;;;
Sul;RS;;43;;;;26/08/2020;35;11377239;115984;3221;3235;74;;;
Sul;RS;;43;;;;27/08/2020;35;11377239;118315;2331;3275;40;;;
Sul;RS;;43;;;;28/08/2020;35;11377239;120739;2424;3323;48;;;
Sul;RS;;43;;;;29/08/2020;35;11377239;124416;3677;3385;62;;;
Sul;RS;;43;;;;30/08/2020;36;11377239;124482;66;3395;10;;;
Sul;RS;;43;;;;31/08/2020;36;11377239;125813;1331;3435;40;;;
Sul;RS;;43;;;;01/09/2020;36;11377239;127799;1986;3501;66;;;
Sul;RS;;43;;;;02/09/2020;36;11377239;131461;3662;3543;42;;;
Sul;RS;;43;;;;03/09/2020;36;11377239;134610;3149;3590;47;;;
Sul;RS;;43;;;;04/09/2020;36;11377239;137217;2607;3650;60;;;
Sul;RS;;43;;;;05/09/2020;36;11377239;143485;6268;3714;64;;;
Sul;RS;;43;;;;06/09/2020;37;11377239;143914;429;3739;25;;;
Sul;RS;;43;;;;07/09/2020;37;11377239;143952;38;3756;17;;;
Sul;RS;;43;;;;08/09/2020;37;11377239;144502;550;3800;44;;;
Sul;RS;;43;;;;09/09/2020;37;11377239;147576;3074;3882;82;;;
Sul;RS;;43;;;;10/09/2020;37;11377239;151392;3816;3929;47;;;
Sul;RS;;43;;;;11/09/2020;37;11377239;153475;2083;3997;68;;;
Sul;RS;;43;;;;12/09/2020;37;11377239;156264;2789;4039;42;;;
Sul;RS;;43;;;;13/09/2020;38;11377239;156903;639;4055;16;;;
Sul;RS;;43;;;;14/09/2020;38;11377239;157907;1004;4080;25;;;
Sul;RS;;43;;;;15/09/2020;38;11377239;160940;3033;4174;94;;;
Sul;RS;;43;;;;16/09/2020;38;11377239;164373;3433;4216;42;;;
Sul;RS;;43;;;;17/09/2020;38;11377239;167781;3408;4268;52;;;
Sul;RS;;43;;;;18/09/2020;38;11377239;170749;2968;4318;50;;;
Sul;RS;;43;;;;19/09/2020;38;11377239;174140;3391;4371;53;;;
Sul;RS;;43;;;;20/09/2020;39;11377239;174777;637;4384;13;;;
Sul;RS;;43;;;;21/09/2020;39;11377239;175349;572;4409;25;;;
Sul;RS;;43;;;;22/09/2020;39;11377239;177485;2136;4472;63;;;
Sul;RS;;43;;;;23/09/2020;39;11377239;179436;1951;4515;43;;;
Sul;RS;;43;;;;24/09/2020;39;11377239;181217;1781;4544;29;;;
Sul;RS;;43;;;;25/09/2020;39;11377239;183115;1898;4574;30;;;
Sul;RS;;43;;;;26/09/2020;39;11377239;185119;2004;4615;41;;;
Sul;RS;;43;;;;27/09/2020;40;11377239;185516;397;4627;12;;;
Sul;RS;;43;;;;28/09/2020;40;11377239;185778;262;4648;21;;;
Sul;RS;;43;;;;29/09/2020;40;11377239;188253;2475;4724;76;;;
Sul;RS;;43;;;;30/09/2020;40;11377239;190572;2319;4782;58;;;
Sul;RS;;43;;;;01/10/2020;40;11377239;197186;6614;4815;33;;;
Sul;RS;;43;;;;02/10/2020;40;11377239;200427;3241;4852;37;;;
Sul;RS;;43;;;;03/10/2020;40;11377239;202587;2160;4898;46;;;
Sul;RS;;43;;;;04/10/2020;41;11377239;202719;132;4908;10;;;
Sul;RS;;43;;;;05/10/2020;41;11377239;203497;778;4952;44;;;
Sul;RS;;43;;;;06/10/2020;41;11377239;205375;1878;4989;37;;;
Sul;RS;;43;;;;07/10/2020;41;11377239;207706;2331;5035;46;;;
Sul;RS;;43;;;;08/10/2020;41;11377239;209623;1917;5068;33;;;
Sul;RS;;43;;;;09/10/2020;41;11377239;211773;2150;5100;32;;;
Sul;RS;;43;;;;10/10/2020;41;11377239;213782;2009;5135;35;;;
Sul;RS;;43;;;;11/10/2020;42;11377239;214158;376;5141;6;;;
Sul;RS;;43;;;;12/10/2020;42;11377239;214584;426;5148;7;;;
Sul;RS;;43;;;;13/10/2020;42;11377239;214970;386;5167;19;;;
Sul;RS;;43;;;;14/10/2020;42;11377239;216932;1962;5237;70;;;
Sul;RS;;43;;;;15/10/2020;42;11377239;218835;1903;5282;45;;;
Sul;RS;;43;;;;16/10/2020;42;11377239;220563;1728;5312;30;;;
Sul;RS;;43;;;;17/10/2020;42;11377239;222692;2129;5342;30;;;
Sul;RS;;43;;;;18/10/2020;43;11377239;223016;324;5346;4;;;
Sul;RS;;43;;;;19/10/2020;43;11377239;224020;1004;5388;42;;;
Sul;RS;;43;;;;20/10/2020;43;11377239;225694;1674;5452;64;;;
Sul;RS;;43;;;;21/10/2020;43;11377239;227463;1769;5482;30;;;
Sul;RS;;43;;;;22/10/2020;43;11377239;228762;1299;5518;36;;;
Sul;RS;;43;;;;23/10/2020;43;11377239;230944;2182;5554;36;;;
Sul;RS;;43;;;;24/10/2020;43;11377239;234076;3132;5581;27;;;
Sul;RS;;43;;;;25/10/2020;44;11377239;234076;0;5581;0;;;
Sul;RS;;43;;;;26/10/2020;44;11377239;235673;1597;5615;34;;;
Sul;RS;;43;;;;27/10/2020;44;11377239;238396;2723;5665;50;;;
Sul;RS;;43;;;;28/10/2020;44;11377239;240694;2298;5699;34;;;
Sul;RS;;43;;;;29/10/2020;44;11377239;243402;2708;5729;30;;;
Sul;RS;;43;;;;30/10/2020;44;11377239;243402;0;5729;0;;;
Sul;RS;;43;;;;31/10/2020;44;11377239;247576;4174;5797;68;;;
Sul;RS;;43;;;;01/11/2020;45;11377239;248482;906;5804;7;;;
Sul;RS;;43;;;;02/11/2020;45;11377239;249437;955;5805;1;;;
Sul;RS;;43;;;;03/11/2020;45;11377239;250064;627;5844;39;;;
Sul;RS;;43;;;;04/11/2020;45;11377239;253272;3208;5903;59;;;
Sul;RS;;43;;;;05/11/2020;45;11377239;254828;1556;5954;51;;;
Sul;RS;;43;;;;06/11/2020;45;11377239;257785;2957;5973;19;;;
Sul;RS;;43;;;;07/11/2020;45;11377239;260188;2403;5990;17;;;
Sul;RS;;43;;;;08/11/2020;46;11377239;260898;710;5992;2;;;
Sul;RS;;43;;;;09/11/2020;46;11377239;261656;758;5997;5;;;
Sul;RS;;43;;;;10/11/2020;46;11377239;264576;2920;6001;4;;;
Sul;RS;;43;;;;11/11/2020;46;11377239;267750;3174;6034;33;;;
Sul;RS;;43;;;;12/11/2020;46;11377239;271340;3590;6125;91;;;
Sul;RS;;43;;;;13/11/2020;46;11377239;274411;3071;6168;43;;;
Sul;RS;;43;;;;14/11/2020;46;11377239;277519;3108;6215;47;;;
Sul;RS;;43;;;;15/11/2020;47;11377239;278707;1188;6219;4;;;
Sul;RS;;43;;;;16/11/2020;47;11377239;279872;1165;6243;24;;;
Sul;RS;;43;;;;17/11/2020;47;11377239;283351;3479;6314;71;;;
Sul;RS;;43;;;;18/11/2020;47;11377239;287204;3853;6356;42;;;
Sul;RS;;43;;;;19/11/2020;47;11377239;289923;2719;6410;54;;;
Sul;RS;;43;;;;20/11/2020;47;11377239;293221;3298;6447;37;;;
Sul;RS;;43;;;;21/11/2020;47;11377239;296904;3683;6487;40;;;
Sul;RS;;43;;;;22/11/2020;48;11377239;297827;923;6494;7;;;
Sul;RS;;43;;;;23/11/2020;48;11377239;298670;843;6524;30;;;
Sul;RS;;43;;;;24/11/2020;48;11377239;301766;3096;6573;49;;;
Sul;RS;;43;;;;25/11/2020;48;11377239;306335;4569;6639;66;;;
Sul;RS;;43;;;;26/11/2020;48;11377239;308647;2312;6686;47;;;
Sul;RS;;43;;;;27/11/2020;48;11377239;311123;2476;6725;39;;;
Sul;RS;;43;;;;28/11/2020;48;11377239;318936;7813;6768;43;;;
Sul;RS;;43;;;;29/11/2020;49;11377239;320778;1842;6776;8;;;
Sul;RS;;43;;;;30/11/2020;49;11377239;322058;1280;6813;37;;;
Sul;RS;;43;;;;01/12/2020;49;11377239;326425;4367;6900;87;;;
Sul;RS;;43;;;;02/12/2020;49;11377239;331279;4854;6973;73;;;
Sul;RS;;43;;;;03/12/2020;49;11377239;337003;5724;7043;70;;;
Sul;RS;;43;;;;04/12/2020;49;11377239;342035;5032;7104;61;;;
Sul;RS;;43;;;;05/12/2020;49;11377239;346801;4766;7166;62;;;
Sul;RS;;43;;;;06/12/2020;50;11377239;349035;2234;7183;17;;;
Sul;RS;;43;;;;07/12/2020;50;11377239;350569;1534;7235;52;;;
Sul;RS;;43;;;;08/12/2020;50;11377239;354683;4114;7316;81;;;
Sul;RS;;43;;;;09/12/2020;50;11377239;359544;4861;7388;72;;;
Sul;RS;;43;;;;10/12/2020;50;11377239;363979;4435;7452;64;;;
Sul;RS;;43;;;;11/12/2020;50;11377239;369142;5163;7513;61;;;
Sul;RS;;43;;;;12/12/2020;50;11377239;372699;3557;7578;65;;;
Sul;RS;;43;;;;13/12/2020;51;11377239;376590;3891;7587;9;;;
Sul;RS;;43;;;;14/12/2020;51;11377239;378893;2303;7681;94;;;
Sul;RS;;43;;;;15/12/2020;51;11377239;382251;3358;7766;85;;;
Sul;RS;;43;;;;16/12/2020;51;11377239;388704;6453;7862;96;;;
Sul;RS;;43;;;;17/12/2020;51;11377239;394816;6112;7944;82;;;
Sul;RS;;43;;;;18/12/2020;51;11377239;400537;5721;8007;63;;;
Sul;RS;;43;;;;19/12/2020;51;11377239;405598;5061;8072;65;;;
Sul;RS;;43;;;;20/12/2020;52;11377239;407755;2157;8087;15;;;
Sul;RS;;43;;;;21/12/2020;52;11377239;409794;2039;8159;72;;;
Sul;RS;;43;;;;22/12/2020;52;11377239;416000;6206;8260;101;;;
Sul;RS;;43;;;;23/12/2020;52;11377239;416098;98;8345;85;;;
Sul;RS;;43;;;;24/12/2020;52;11377239;426531;10433;8403;58;;;
Sul;RS;;43;;;;25/12/2020;52;11377239;428633;2102;8434;31;;;
Sul;RS;;43;;;;26/12/2020;52;11377239;430780;2147;8452;18;;;
Sul;RS;;43;;;;27/12/2020;53;11377239;431603;823;8492;40;;;
Sul;RS;;43;;;;28/12/2020;53;11377239;432241;638;8536;44;;;
Sul;RS;;43;;;;29/12/2020;53;11377239;438458;6217;8680;144;;;
Sul;RS;;43;;;;30/12/2020;53;11377239;444212;5754;8793;113;;;
Sul;RS;;43;;;;31/12/2020;53;11377239;449674;5462;8872;79;;;
Sul;RS;;43;;;;01/01/2021;53;11377239;451912;2238;8917;45;;;
Sul;RS;;43;;;;02/01/2021;53;11377239;452920;1008;8934;17;;;
Sul;RS;;43;;;;03/01/2021;1;11377239;454757;1837;8954;20;;;
Sul;RS;;43;;;;04/01/2021;1;11377239;455326;569;9018;64;;;
Sul;RS;;43;;;;05/01/2021;1;11377239;460609;5283;9125;107;;;
Sul;RS;;43;;;;06/01/2021;1;11377239;465337;4728;9226;101;;;
Sul;RS;;43;;;;07/01/2021;1;11377239;470138;4801;9293;67;;;
Sul;RS;;43;;;;08/01/2021;1;11377239;474917;4779;9359;66;;;
Sul;RS;;43;;;;09/01/2021;1;11377239;478501;3584;9413;54;;;
Sul;RS;;43;;;;10/01/2021;2;11377239;480480;1979;9439;26;;;
Sul;RS;;43;;;;11/01/2021;2;11377239;482062;1582;9498;59;;;
Sul;RS;;43;;;;12/01/2021;2;11377239;485757;3695;9619;121;;;
Sul;RS;;43;;;;13/01/2021;2;11377239;490980;5223;9699;80;;;
Sul;RS;;43;;;;14/01/2021;2;11377239;495585;4605;9790;91;;;
Sul;RS;;43;;;;15/01/2021;2;11377239;500792;5207;9838;48;;;
Sul;RS;;43;;;;16/01/2021;2;11377239;505021;4229;9876;38;;;
Sul;RS;;43;;;;17/01/2021;3;11377239;506885;1864;9921;45;;;
Sul;RS;;43;;;;18/01/2021;3;11377239;508058;1173;9967;46;;;
Sul;RS;;43;;;;19/01/2021;3;11377239;512343;4285;10051;84;;;
Sul;RS;;43;;;;20/01/2021;3;11377239;516288;3945;10123;72;;;
Sul;RS;;43;;;;21/01/2021;3;11377239;520313;4025;10196;73;;;
Sul;RS;;43;;;;22/01/2021;3;11377239;523367;3054;10241;45;;;
Sul;RS;;43;;;;23/01/2021;3;11377239;527182;3815;10299;58;;;
Sul;RS;;43;;;;24/01/2021;4;11377239;528045;863;10311;12;;;
Sul;RS;;43;;;;25/01/2021;4;11377239;528950;905;10360;49;;;
Sul;RS;;43;;;;26/01/2021;4;11377239;532944;3994;10443;83;;;
Sul;RS;;43;;;;27/01/2021;4;11377239;536746;3802;10512;69;;;
Sul;RS;;43;;;;28/01/2021;4;11377239;540157;3411;10567;55;;;
Sul;RS;;43;;;;29/01/2021;4;11377239;543499;3342;10615;48;;;
Sul;RS;;43;;;;30/01/2021;4;11377239;546708;3209;10663;48;;;
Sul;RS;;43;;;;31/01/2021;5;11377239;547282;574;10669;6;;;
Sul;RS;;43;;;;01/02/2021;5;11377239;548062;780;10715;46;;;
Sul;RS;;43;;;;02/02/2021;5;11377239;551317;3255;10778;63;;;
Sul;RS;;43;;;;03/02/2021;5;11377239;554353;3036;10826;48;;;
Sul;RS;;43;;;;04/02/2021;5;11377239;557125;2772;10881;55;;;
Sul;RS;;43;;;;05/02/2021;5;11377239;560540;3415;10929;48;;;
Sul;RS;;43;;;;06/02/2021;5;11377239;563706;3166;10984;55;;;
Sul;RS;;43;;;;07/02/2021;6;11377239;564216;510;10995;11;;;
Sul;RS;;43;;;;08/02/2021;6;11377239;564709;493;11028;33;;;
Sul;RS;;43;;;;09/02/2021;6;11377239;568416;3707;11115;87;;;
Sul;RS;;43;;;;10/02/2021;6;11377239;574012;5596;11169;54;;;
Sul;RS;;43;;;;11/02/2021;6;11377239;577345;3333;11244;75;;;
Sul;RS;;43;;;;12/02/2021;6;11377239;580518;3173;11300;56;;;
Sul;RS;;43;;;;13/02/2021;6;11377239;584024;3506;11355;55;;;
Sul;RS;;43;;;;14/02/2021;7;11377239;585346;1322;11379;24;;;
Sul;RS;;43;;;;15/02/2021;7;11377239;586315;969;11387;8;;;
Sul;RS;;43;;;;16/02/2021;7;11377239;588212;1897;11407;20;;;
Sul;RS;;43;;;;17/02/2021;7;11377239;590134;1922;11479;72;;;
Sul;RS;;43;;;;18/02/2021;7;11377239;594259;4125;11609;130;;;
Sul;RS;;43;;;;19/02/2021;7;11377239;598456;4197;11666;57;;;
Sul;RS;;43;;;;20/02/2021;7;11377239;602668;4212;11753;87;;;
Sul;RS;;43;;;;21/02/2021;8;11377239;604385;1717;11771;18;;;
Sul;RS;;43;;;;22/02/2021;8;11377239;606414;2029;11820;49;;;
Sul;RS;;43;;;;23/02/2021;8;11377239;612191;5777;11932;112;;;
Sul;RS;;43;;;;24/02/2021;8;11377239;619385;7194;12029;97;;;
Sul;RS;;43;;;;25/02/2021;8;11377239;624831;5446;12149;120;;;
Sul;RS;;43;;;;26/02/2021;8;11377239;632019;7188;12226;77;;;
Sul;RS;;43;;;;27/02/2021;8;11377239;638996;6977;12343;117;;;
Sul;RS;;43;;;;28/02/2021;9;11377239;640924;1928;12392;49;;;
Sul;RS;;43;;;;01/03/2021;9;11377239;643672;2748;12470;78;;;
Sul;RS;;43;;;;02/03/2021;9;11377239;649678;6006;12654;184;;;
Sul;RS;;43;;;;03/03/2021;9;11377239;657509;7831;12833;179;;;
Sul;RS;;43;;;;04/03/2021;9;11377239;667449;9940;13021;188;;;
Sul;RS;;43;;;;05/03/2021;9;11377239;676576;9127;13188;167;;;
Sul;RS;;43;;;;06/03/2021;9;11377239;686175;9599;13370;182;;;
Sul;RS;;43;;;;07/03/2021;10;11377239;688846;2671;13449;79;;;
Sul;RS;;43;;;;08/03/2021;10;11377239;691405;2559;13562;113;;;
Sul;RS;;43;;;;09/03/2021;10;11377239;703211;11806;13837;275;;;
Sul;RS;;43;;;;10/03/2021;10;11377239;713614;10403;14087;250;;;
Sul;RS;;43;;;;11/03/2021;10;11377239;720461;6847;14363;276;;;
Sul;RS;;43;;;;12/03/2021;10;11377239;730478;10017;14554;191;;;
Sul;RS;;43;;;;13/03/2021;10;11377239;739759;9281;14885;331;;;
Sul;RS;;43;;;;14/03/2021;11;11377239;742866;3107;14957;72;;;
Sul;RS;;43;;;;15/03/2021;11;11377239;744844;1978;15105;148;;;
Sul;RS;;43;;;;16/03/2021;11;11377239;754175;9331;15606;501;;;
Sul;RS;;43;;;;17/03/2021;11;11377239;763794;9619;15819;213;;;
Sul;RS;;43;;;;18/03/2021;11;11377239;771000;7206;16117;298;;;
Sul;RS;;43;;;;19/03/2021;11;11377239;780186;9186;16507;390;;;
Sul;RS;;43;;;;20/03/2021;11;11377239;788704;8518;16814;307;;;
Sul;RS;;43;;;;21/03/2021;12;11377239;791219;2515;16869;55;;;
Sul;RS;;43;;;;22/03/2021;12;11377239;793008;1789;17157;288;;;
Sul;RS;;43;;;;23/03/2021;12;11377239;801499;8491;17499;342;;;
Sul;RS;;43;;;;24/03/2021;12;11377239;809039;7540;17748;249;;;
Sul;RS;;43;;;;25/03/2021;12;11377239;815172;6133;17941;193;;;
Sul;RS;;43;;;;26/03/2021;12;11377239;816275;1103;18349;408;;;
Sul;RS;;43;;;;27/03/2021;12;11377239;828397;12122;18680;331;;;
Sul;RS;;43;;;;28/03/2021;13;11377239;830630;2233;18823;143;;;
Sul;RS;;43;;;;29/03/2021;13;11377239;832007;1377;19020;197;;;
Sul;RS;;43;;;;30/03/2021;13;11377239;839070;7063;19432;412;;;
Sul;RS;;43;;;;31/03/2021;13;11377239;845380;6310;19736;304;;;
Sul;RS;;43;;;;01/04/2021;13;11377239;850220;4840;20063;327;;;
Sul;RS;;43;;;;02/04/2021;13;11377239;858000;7780;20234;171;;;
Sul;RS;;43;;;;03/04/2021;13;11377239;859253;1253;20436;202;;;
Sul;RS;;43;;;;04/04/2021;14;11377239;860136;883;20499;63;;;
Sul;RS;;43;;;;05/04/2021;14;11377239;860924;788;20600;101;;;
Sul;RS;;43;;;;06/04/2021;14;11377239;868590;7666;21018;418;;;
Sul;RS;;43;;;;07/04/2021;14;11377239;875450;6860;21261;243;;;
Sul;RS;;43;;;;08/04/2021;14;11377239;879263;3813;21538;277;;;
Sul;RS;;43;;;;09/04/2021;14;11377239;886149;6886;21779;241;;;
Sul;RS;;43;;;;10/04/2021;14;11377239;890558;4409;21864;85;;;
Sul;RS;;43;;;;11/04/2021;15;11377239;891554;996;21881;17;;;
Sul;RS;;43;;;;12/04/2021;15;11377239;892087;533;22047;166;;;
Sul;RS;;43;;;;13/04/2021;15;11377239;898514;6427;22388;341;;;
Sul;RS;;43;;;;14/04/2021;15;11377239;904944;6430;22565;177;;;
Sul;RS;;43;;;;15/04/2021;15;11377239;910522;5578;22798;233;;;
Sul;RS;;43;;;;16/04/2021;15;11377239;915558;5036;22977;179;;;
Sul;RS;;43;;;;17/04/2021;15;11377239;920426;4868;23121;144;;;
Sul;RS;;43;;;;18/04/2021;16;11377239;921812;1386;23192;71;;;
Sul;RS;;43;;;;19/04/2021;16;11377239;922550;738;23271;79;;;
Sul;RS;;43;;;;20/04/2021;16;11377239;928802;6252;23515;244;;;
Sul;RS;;43;;;;21/04/2021;16;11377239;934970;6168;23690;175;;;
Sul;RS;;43;;;;22/04/2021;16;11377239;935839;869;23752;62;;;
Sul;RS;;43;;;;23/04/2021;16;11377239;942712;6873;23975;223;;;
Sul;RS;;43;;;;24/04/2021;16;11377239;948425;5713;24152;177;;;
Sul;RS;;43;;;;25/04/2021;17;11377239;948958;533;24196;44;;;
Sul;RS;;43;;;;26/04/2021;17;11377239;949965;1007;24266;70;;;
Sul;RS;;43;;;;27/04/2021;17;11377239;956030;6065;24458;192;;;
Sul;RS;;43;;;;28/04/2021;17;11377239;962667;6637;24605;147;;;
Sul;RS;;43;;;;29/04/2021;17;11377239;966895;4228;24753;148;;;
Sul;RS;;43;;;;30/04/2021;17;11377239;974969;8074;24951;198;;;
Sul;RS;;43;;;;01/05/2021;17;11377239;979807;4838;25086;135;;;
Sul;RS;;43;;;;02/05/2021;18;11377239;980412;605;25108;22;;;
Sul;RS;;43;;;;03/05/2021;18;11377239;980806;394;25165;57;;;
Sul;RS;;43;;;;04/05/2021;18;11377239;986491;5685;25417;252;;;
Sul;RS;;43;;;;05/05/2021;18;11377239;992471;5980;25544;127;;;
Sul;RS;;43;;;;06/05/2021;18;11377239;995734;3263;25668;124;;;
Sul;RS;;43;;;;07/05/2021;18;11377239;1003065;7331;25807;139;;;
Sul;RS;;43;;;;08/05/2021;18;11377239;1007208;4143;25901;94;;;
Sul;RS;;43;;;;09/05/2021;19;11377239;1007895;687;25933;32;;;
Sul;RS;;43;;;;10/05/2021;19;11377239;1008296;401;25990;57;;;
Sul;RS;;43;;;;11/05/2021;19;11377239;1013486;5190;26176;186;;;
Sul;RS;;43;;;;12/05/2021;19;11377239;1018592;5106;26318;142;;;
Sul;RS;;43;;;;13/05/2021;19;11377239;1022473;3881;26442;124;;;
Sul;RS;;43;;;;14/05/2021;19;11377239;1026998;4525;26550;108;;;
Sul;RS;;43;;;;15/05/2021;19;11377239;1031239;4241;26657;107;;;
Sul;RS;;43;;;;16/05/2021;20;11377239;1031880;641;26685;28;;;
Sul;RS;;43;;;;17/05/2021;20;11377239;1032330;450;26724;39;;;
Sul;RS;;43;;;;18/05/2021;20;11377239;1038044;5714;26901;177;;;
Sul;RS;;43;;;;19/05/2021;20;11377239;1043927;5883;27031;130;;;
Sul;RS;;43;;;;20/05/2021;20;11377239;1049279;5352;27167;136;;;
Sul;RS;;43;;;;21/05/2021;20;11377239;1054119;4840;27286;119;;;
Sul;RS;;43;;;;22/05/2021;20;11377239;1059068;4949;27399;113;;;
Sul;RS;;43;;;;23/05/2021;21;11377239;1059990;922;27419;20;;;
Sul;RS;;43;;;;24/05/2021;21;11377239;1060777;787;27468;49;;;
Sul;RS;;43;;;;25/05/2021;21;11377239;1066265;5488;27624;156;;;
Sul;RS;;43;;;;26/05/2021;21;11377239;1071333;5068;27756;132;;;
Sul;RS;;43;;;;27/05/2021;21;11377239;1074634;3301;27868;112;;;
Sul;RS;;43;;;;28/05/2021;21;11377239;1074821;187;27990;122;;;
Sul;RS;;43;;;;29/05/2021;21;11377239;1082746;7925;28105;115;;;
Sul;RS;;43;;;;30/05/2021;22;11377239;1084263;1517;28158;53;;;
Sul;RS;;43;;;;31/05/2021;22;11377239;1085523;1260;28192;34;;;
Sul;RS;;43;;;;01/06/2021;22;11377239;1091074;5551;28354;162;;;
Sul;RS;;43;;;;02/06/2021;22;11377239;1098542;7468;28484;130;;;
Sul;RS;;43;;;;03/06/2021;22;11377239;1104487;5945;28609;125;;;
Sul;RS;;43;;;;04/06/2021;22;11377239;1105566;1079;28663;54;;;
Sul;RS;;43;;;;05/06/2021;22;11377239;1109976;4410;28765;102;;;
Sul;RS;;43;;;;06/06/2021;23;11377239;1111570;1594;28795;30;;;
Sul;RS;;43;;;;07/06/2021;23;11377239;1119156;7586;28866;71;;;
Sul;RS;;43;;;;08/06/2021;23;11377239;1121887;2731;29082;216;;;
Sul;RS;;43;;;;09/06/2021;23;11377239;1131669;9782;29218;136;;;
Sul;RS;;43;;;;10/06/2021;23;11377239;1137010;5341;29351;133;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;27/03/2020;13;282123;0;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;28/03/2020;13;282123;2;2;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;29/03/2020;14;282123;2;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;30/03/2020;14;282123;2;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;31/03/2020;14;282123;2;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;01/04/2020;14;282123;2;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;02/04/2020;14;282123;2;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;03/04/2020;14;282123;2;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;04/04/2020;14;282123;2;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;05/04/2020;15;282123;2;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;06/04/2020;15;282123;2;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;07/04/2020;15;282123;2;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;08/04/2020;15;282123;2;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;09/04/2020;15;282123;8;6;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;10/04/2020;15;282123;8;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;11/04/2020;15;282123;8;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;12/04/2020;16;282123;8;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;13/04/2020;16;282123;8;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;14/04/2020;16;282123;8;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;15/04/2020;16;282123;13;5;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;16/04/2020;16;282123;13;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;17/04/2020;16;282123;13;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;18/04/2020;16;282123;13;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;19/04/2020;17;282123;13;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;20/04/2020;17;282123;18;5;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;21/04/2020;17;282123;18;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;22/04/2020;17;282123;18;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;23/04/2020;17;282123;22;4;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;24/04/2020;17;282123;22;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;25/04/2020;17;282123;22;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;26/04/2020;18;282123;22;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;27/04/2020;18;282123;22;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;28/04/2020;18;282123;25;3;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;29/04/2020;18;282123;25;0;0;0;;;
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;30/04/2020;18;282123;26;1;0;0;;;
